ID;NAME_RU;NAME_EN;YEAR;COUNTRIES;GENRES;RATE;FILM_DIRECTOR;ACTORS
0a1934db-b87e-42a5-bea3-facddcfcfea8;Ночной портье;The Night Clerk;2020;США;drama;5.6;Майкл Кристофер;drama
30225e89-1bb0-4555-af33-10b2ef9bc231;Лобановский навсегда;Lobanovskiy Forever;2016;Украина;family;7.6;Антон Азаров;family
5287597c-b2d3-4d16-b126-ac5ed1a7d84c;Цель номер один;Zero Dark Thirty;2012;США;drama, thriller;6.7;Кэтрин Бингелоу;drama, thriller
ea134439-1bac-408f-87cc-6e16be230454;Дрянные девчонки;Mean Girls;2004;США;comedy;7.0;Марк С. Уотерс;comedy
db02e0a2-5d49-4ec6-9e38-52da1f5af1ad;Мария До Каллас;Maria by Callas;2017;Франция;documentary;7.5;Том Вольф;documentary
e425045e-29d6-4dbb-9f63-aae2aca10ea6;Быстрее, чем кролики;Bystree, chem kroliki;2013;Россия;comedy;6.1;Дмитрий Дьяченко;comedy
10ab1776-2867-4e4e-b14f-6bf49db826f5;47 ронинов;47 Ronin;2013;США, Великобритания, Япония, Венгрия;drama, action, adventures, fentezi;6.7;Карл Ринш;drama, action, adventures, fentezi
a37f1b73-a42f-4676-b0b0-71a4f4e4aed6;Миссия невыполнима: Протокол Фантом;Mission: Impossible - Ghost Protocol;2011;США, О.А.Э., Чехия;thriller, action, adventures;7.3;Брэд Бёрд;thriller, action, adventures
caff25a4-a005-4f3e-950d-f5b420d20128;Люди Икс: Тёмный Феникс;X-Men: Dark Phoenix;2019;США, Канада;action, fantasy;5.9;Саймон Кинберг;action, fantasy
047626a6-3ef0-44f9-adce-73287e1daea9;Неповиновение;Disobedience;2018;Великобритания;drama, melodrama;4.33;Себастьян Лелио;drama, melodrama
1e4e66c5c90e8424a8724;Шпион;Spy;2015;США, Великобритания, Франция, Венгрия, Германия;action, crime, comedy;4.88;Пол Фиг;action, crime, comedy
9a040492-6729-4005-bfed-0750219bb2cc;Афера под прикрытием;The Infiltrator;2016;Великобритания;drama, thriller;3.67;Брэд Фурман;drama, thriller
8604d7b5-dbc7-4bb8-b612-9e3c09a9827e;Маргарита;Marguerite;2015;Франция;drama;6.9;Ксавье Джанноли;drama
9f9c6c11-fa4c-424a-9b80-586bea81a1d0;Все и сразу;Vsyo i srazu;2013;Россия;crime, comedy;;Роман Каримов;crime, comedy
fb9fa8c3-5c9d-4e8b-bb7c-f2b9f1aa24cf;Осень в Нью-Йорке;AUTUMN IN NEW YORK;2000;США;drama, melodrama;;Джоан Чэнь;drama, melodrama
45ebfc9a-abc0-4728-b5fa-8bd431a4c506;Пятое измерение;PUSH;2009;США, Канада;thriller, action, fantasy;;Пол МакГиган;thriller, action, fantasy
b46b063a-d3c5-451c-8576-290d98726516;Злодеи;Zlodei;2019;США;drama, thriller, horror;5.9;Дэн Берк;drama, thriller, horror
328a9cb1-5561-4cf7-b9de-f56ad94f5e70;Старые счёты;A Score to Settle;2019;Канада, США;drama, thriller, action, crime;;Шоун Ку;drama, thriller, action, crime
afb0e999-e24d-4f86-8232-0ab198909efd;Телекинез;CARRIE (2013);2013;США;drama, thriller, horror;5.9;Кимберли Пирс;drama, thriller, horror
9ea525a6-6459-43a4-9caf-2c9b3f129829;Безумное свидание;Date Night;2010;США;melodrama, thriller, comedy;6.5;Шон Леви;melodrama, thriller, comedy
539c20c1-b7b6-4090-856e-b0a07790dfc1;Захочу и соскочу;Smetto quando voglio;2014;Италия;comedy;6.3;Сидней Сибилиа;comedy
4413c715-b879-47d9-87c4-53445e91859e;Президент и его внучка;Prezident i ego vnuchka;1999;Россия;comedy;6.6;Тигран Кеосаян;comedy
53c05513-7516-400a-bfa6-355962b04dac;Огарева, 6;Ogareva, 6;1980;СССР;crime;7.1;Борис Григорьев;crime
bb25460e-d534-4ae1-aadf-2fa4958f607d;Голая бухта;Vuosaari;2012;Финляндия, Россия;drama;6.7;Аку Лоухимиес;drama
efc1ffba-830f-4c1f-bc9c-ca3fccac63cb;Стартрек 6: Неоткрытая страна;Star Trek VI: The Undiscovered Country;1991;США;action, fantasy, adventures;7.2;Николас Мейер;action, fantasy, adventures
9e6647e5-3a69-4871-a963-6f434930d51f;Голливудские копы;HOLLYWOOD HOMICIDE;2003;США;thriller, action, comedy;6.2;Рон Шелтон;thriller, action, comedy
f8074bf7-d7cf-4c45-9d46-01ab845cd7c5;Конкорд: Аэропорт-79;The Concorde: Airport '79;1979;США;drama, thriller, action;5.6;Дэвид Лоуэлл Рич;drama, thriller, action
8fa29fe2-d859-4901-b14d-7e9b5660daa0;Пассажир;The Commuter;2018;Великобритания, Франция, США;detective, drama, thriller, action;4.82;Жаума Кольет-Серра;detective, drama, thriller, action
5779f2fe-6a3f-45ce-a87c-d3e3e4552911;Анатомия любви;Endless Love;2014;США;drama, melodrama;6.7;Шана Фест;drama, melodrama
95eb4875-ea27-40a2-9b77-823f895293af;Рассказы Русалочки;Litle Marmaid;2018;США;family;;Блейк Дж. Харрис;family
4f0eb7b8-9599-437a-b29d-78f1924a5aa0;Поздний цветок;The Late Bloomer;2016;США;melodrama, comedy;5.1;Кевин Поллак;melodrama, comedy
7b889277-a142-4759-a214-14cc0cc7b687;Из Парижа с любовью;From Paris with Love;2010;Франция;thriller, action, comedy;7.3;Пьер Морель;thriller, action, comedy
90d60885-74ca-41c3-91a8-a233950dfa52;Час дьявола;Cleansing Hour;2019;США;horror;5.6;Дэмиен ЛеВек;horror
0f9a5be5-7bdf-4446-b61c-5b6f8a4d99fa;Ночной поезд до Лиссабона;Night Train to Lisbon;2013;Швейцария, Германия, Португалия;detective, melodrama, thriller;;Билле Аугуст;detective, melodrama, thriller
18d17523-85ce-4dd4-8668-052f77f00af0;Школа под прицелом;null;2012;Япония;family, for_child;6.7;Рёсукэ Накамура;family, for_child
4d189252-ec36-4f92-9656-a41be1d905c1;28 панфиловцев;Dvadtsat vosem panfilovtsev;2016;Россия;drama, military;7.5;Ким Дружинин;drama, military
1e656994-340d-45c1-9f34-7ad2759c9b4e;Здравствуй, мир;Hello World;2019;Япония;family, for_child;7.5;Томохико Ито;family, for_child
933e7bf5-5cf0-4d08-ae25-20431abb1763;Жмот;Radin!;2017;Франция;comedy;6.3;Фред Кавайе;comedy
260fbd07-e52f-4023-a25e-76084fe75d96;Суперменеджер, или Мотыга судьбы;Supermenedzher, ili Motyga sudby;2010;Россия;fentezi, comedy;2.9;Богдан Дробязко;fentezi, comedy
54a368b1-c5f0-4b98-bd92-ea0b0666d309;Кристофер Робин;Kristofer Robin;2018;Великобритания, США;drama, family, fentezi, comedy;7.4;Марк Форстер;drama, family, fentezi, comedy
faa760a2-3075-4d1c-b877-60eaf33be3ab;Эверест;Everest;2015;США, Китай;adventures, thriller, drama, action;7.2;Бальтасар Кормакур;adventures, thriller, drama, action
2a8dc168-c4e9-4122-9a67-f18cee86ddba;Не твое тело;Moglie e marito;2017;Италия;comedy;2.0;Симоне Годано;comedy
37d40e4b-d940-4262-ab25-3ec3aba6cf2e;Вид сверху. Корсика. Остров красоты;The view from above.Corsica - The island of beauty;2018;Франция;documentary;;Бернар Геррини;documentary
a905a0c4-8069-42d0-a1df-d8b5e9a0f886;Невероятная история о гигантской груше;Den utrolige historie om den kæmpestore pære;2017;Дания;family, for_child;5.8;Амалия Нэсби Фик;family, for_child
ff557b77-c5a4-40c0-aace-b52869980ab7;Куратор;Curator;2019;Россия, Грузия;detective, drama;4.9;Петр Левченко;detective, drama
a381a38966f4c7aa4c864;Близнецы;The Skeleton Twins;2014;США;drama, melodrama;6.5;Крэйг Джонсон;drama, melodrama
d81a7b75-91cf-454a-b25e-99b13755771b;Дамбо;Kapitan Marvel;2019;США, Великобритания, Австралия, Канада;family, fentezi;5.0;Тим Бёртон;family, fentezi
6451a6ef-f2ec-46b5-bc7f-7b6cdaec5594;Терминатор: Тёмные судьбы;Terminator: Dark Fate;2019;США, Китай;action, fantasy, adventures;5.8;Тим Миллер;action, fantasy, adventures
54189ccefdb636ef768ea;День выборов;Den' vyborov;2007;Россия;comedy;5.0;Олег Фомин;comedy
196306c5-0bc3-4dd5-93cc-6e4eb315a9c0;Снежная Королева: Зазеркалье;СНЕЖНАЯ КОРОЛЕВА: ЗАЗЕРКАЛЬЕ;2018;Россия;family, for_child;5.0;Алексей Цицилин;family, for_child
3c0a126e11c9f5339aa02;Перси Джексон и Море чудовищ;Percy Jackson: Sea of Monsters;2013;США;thriller, family, adventures, fentezi;5.0;Тор Фройденталь;thriller, family, adventures, fentezi
026af264-219c-476b-83df-a5ee73f07dd2;Война на бобовом поле Милагро;The Milagro Beanfield War;1988;США;drama, fentezi, comedy;6.3;Роберт Редфорд;drama, fentezi, comedy
984263e9-7cf1-4365-b19a-c0407d064f7b;Ворошиловский стрелок;Voroshilovskiy strelok;1999;Россия;drama;7.8;Станислав Говорухин;drama
64900fc8-a63a-433e-990c-d50dab793671;Знамение;Knowing;2009;США, Великобритания, Австралия;drama, thriller, action, fantasy;6.9;Алекс Прояс;drama, thriller, action, fantasy
db20e823-d217-4532-904c-a925d3fbc53f;Как отделаться от парня за 10 дней;How to Lose a Guy in 10 Days;2003;США;melodrama, comedy;7.3;Дональд Питри;melodrama, comedy
99fd0a88-13e3-414c-8b34-9a8a315da265;Форрест Гамп;Forrest Gump;1994;США;drama, melodrama;8.9;Роберт Земекис;drama, melodrama
a0d7ebed-9d84-4423-b13d-d941660cf7d7;Из жизни Федора Кузькина;Iz zhizni Fyodora Kuzkina;1989;СССР;drama;7.9;Станислав Ростоцкий;drama
24be2422-53c3-4e79-bbd7-fb92a26c8248;Капитан Фантастик;Captain Fantastic;2016;США;drama, comedy;7.6;Мэтт Росс;drama, comedy
b5d609d6b2a68b11a4e18;Снежная Королева;Snezhnaya Koroleva;2012;Россия;cartoon, family, adventures, for_child;4.63;Максим Свешников;cartoon, family, adventures, for_child
5c7d9c46-830a-422d-aed1-0ad02e3b35a2;Спартак и Калашников;Spartak i Kalashnikov;2002;Россия;drama, melodrama, family, adventures;;Андрей Прошкин;drama, melodrama, family, adventures
02e448cb-4534-4a39-bb6f-de28a55acb12;1917;1917;2019;США, Великобритания, Индия, Испания, Канада;drama, action, historic, military;3.0;Сэм Мендес;drama, action, historic, military
8affefec-10d3-4b42-be6a-be4c7b57ce11;Пик Данте;DANTE'S PEAK;1997;США;thriller, action;6.9;Роджер Дональдсон;thriller, action
0ff93a19-c342-458e-890b-13ec24bbbff2;Паранойя;Disturbia;2007;США;detective, drama, thriller;7.5;Ди Джей Карузо;detective, drama, thriller
3a3e879c-c8ef-4e14-bae4-cb79f701aad6;Рассказы;Rasskazy;2011;Россия;drama;7.1;Михаил Сегал;drama
5de0bc04-c102-498a-aa2f-f694a218d139;Трезвый водитель;Trezvyy voditel;2018;Россия;comedy;5.1;Резо Гигинеишвили;comedy
579a00d4-0642-41cf-91b8-2c699d2dd328;Три богатыря и Наследница престола;Tri bogatyrya i Naslednitsa prestola;2018;Россия;family, adventures, for_child;6.4;К. Бронзит;family, adventures, for_child
bfe1a8d46d9c90abb904c;Муж двух жен;Run for Your Wife;2012;Великобритания;comedy;2.0;Рэй Куни;comedy
f793f921-3501-4485-95d7-15336baf9202;Красотки в Париже;Sous les jupes des filles;2014;Франция;comedy;5.8;Одри Дана;comedy
01d756cae9a26de469a37;Тайное окно;Secret Window;2004;США;detective, thriller;;Дэвид Кепп;detective, thriller
c03f9b62-eb1c-4254-b4ce-8fc7dbb5ae95;Цурцула;Tsurtsula;2014;Россия;family;0.0;Алексей Николаев;family
e2ea1199-cbe4-4f33-90f4-d305d4eed3b7;Крепкий орешек 2;Die Hard 2;1990;США;thriller, action;5.0;Ренни Харлин;thriller, action
13fd7c1b-d2bb-449f-96ec-e96a7d219acd;Семья по-быстрому;Instant Family;2018;США;drama, comedy;5.0;Шон Андерс;drama, comedy
285a12f1-b6bc-4a88-9332-a9d3e387c362;Герасим;Gerasim;2017;Россия;drama;5.5;Ростислав Мусаев;drama
72263c9a-b72f-47bb-8f47-c58438cb6d5c;Анаконда 4: Кровавый след;Anacondas 4: Trail of Blood;2009;США, Румыния;thriller, horror, action, fantasy, adventures;3.1;Дон Э. ФонтЛеРой;thriller, horror, action, fantasy, adventures
4ddaa0d2-304b-46df-aaa2-93ea2eb08f77;Амазония: Инструкция по выживанию;Amazonia;2013;Франция, Испания;documentary;6.7;Тьерри Рагоберт;documentary
f117df46-9606-418e-83a0-5e3252231689;Красавица для чудовища;Mary Shelley;2017;Великобритания;drama;6.4;Хайфа Аль-Мансур;drama
9ae47c8f-61c9-4924-974b-0dc95c5bd565;Предатель;Traitor;2008;США;drama, thriller, action;6.7;Джеффри Начманофф;drama, thriller, action
c072b303-593e-4f77-a628-aa48e826f950;Заказ;Zakaz;2005;Россия;drama;6.6;Вера Глаголева;drama
360ebd37-25ca-4e7b-8457-84c98377926c;Коко Шанель и Игорь Стравинский;Coco Chanel & Igor Stravinsky;2009;Франция, Япония;drama;6.7;Ян Кунен;drama
ea56429f64ebde66bf2a8;Гибби;Gibby;2016;США;family;2.67;Фил Горн;family
8ba2373c-6351-4dc8-a2bf-35f32c9bb7c6;Пока есть время;The Keeping Hours;2017;США;drama, melodrama, fentezi;6.7;Карен Монкрифф;drama, melodrama, fentezi
caec6060-3e8c-46cd-8731-480b72c95a82;Halo: Сумерки;null;2015;США;thriller, action;5.3;Серджо Мимика-Геззан;thriller, action
9b552a2b-e238-4461-bbb8-c4a09fd7807e;Сокровища планеты. Корсика. Сокровища острова;Planet Inventory.Corsica. The treasures of an island;2018;Франция;documentary;1.0;Бернар Геррини;documentary
077a48bd-4895-4a3f-9ac8-f99c44defbea;Дилер 3;Pusher III;2005;Дания;drama, thriller, action, comedy;7.1;Николас Виндинг Рёфн;drama, thriller, action, comedy
4dccc97a-b3b4-4fda-bc1f-fbfd782ff4ce;Другой мир 2: Эволюция;UNDERWORLD II - EVOLUTION;2005;США, Канада, Венгрия;thriller, action, fantasy, adventures;7.0;Лен Уайзман;thriller, action, fantasy, adventures
30e093ea-5e4f-489f-b7df-a0bebb45c5f8;Недопёсок Наполеон III;Nedopyosok Napoleon III;1978;СССР;family;7.0;Эдуард Бочаров;family
107b327d-0836-4a5d-98ff-148e72e3f3de;Коллектор;Kollektor;2016;Россия;drama, thriller;;Алексей Красовский;drama, thriller
52347930-0031-4682-897e-8cd53e85894e;Ялда-Ночь прощения;Yalda, a Night for Forgiveness;2019;Иран, Франция, Германия, Швейцария;drama;0.0;Масуд Бахши;drama
dc89a235-b2df-45c0-b824-cfe92ef2d88e;Никогда не сдавайся;Never Back Down;2008;США;drama, action;7.6;Джефф Уодлоу;drama, action
2623f63e-3f70-4891-b626-6920e5db2e13;Король-слон;The Elephant King;2017;Иран, Ливан;family, for_child;5.0;Хади Мохаммадян;family, for_child
e00a6ffb-3c94-4793-b770-54fd27916b2c;Школа Эвер Афтер. Дорога в Страну Чудес;Ever After High: Way Too Wonderland;2015;США;family, for_child;0.0;Майк Ксунёска;family, for_child
192d0a9d-d218-43a9-b4da-d6d3688fb4ab;Попался!;Gotcha!;1985;США;detective, melodrama, action, comedy;7.0;Джеф Кэнью;detective, melodrama, action, comedy
6963f5f1-a4bb-4e15-84f5-3534bdd448fd;Миссия в Майами;Ride Along 2;2015;США;action, comedy;6.1;Тим Стори;action, comedy
80bce459-3006-41ce-93a4-175f783911e1;Повелитель стихий;The Last Airbender;2010;США;action, adventures, fentezi;5.2;М. Найт Шьямалан;action, adventures, fentezi
6fe84b14-6017-4c36-8c96-8fe8beeb5120;Идеальный дворец Фердинанда Шеваля;L'incroyable histoire du facteur Cheval;2018;Франция, Бельгия;drama;7.4;Нильс Тавернье;drama
05de09cbf8f613299c620;Последний герой;Posledniy geroy;1992;Россия;family;5.0;Алексей Учитель;family
a8a45c078094a1b234333;Власть убийц;Jian yu;2010;Китай, Тайвань, Гонконг;thriller, action;5.0;Джон Ву;thriller, action
d60bb8e1-9e27-4e3e-9a7e-0a91631bc13c;Виновный;Den skyldige;2017;Дания;drama, thriller;2.67;Густав Мёллер;drama, thriller
c91440a2-9ee9-4f9b-9071-a3aa54833996;Парк Юрского периода 2: Затерянный мир;The Lost World: Jurassic Park;1997;США;action, fantasy, adventures;7.0;Стивен Спилберг;action, fantasy, adventures
d7d7305c-fdf2-47e1-a37f-ee065b6e8f6a;Непропеченный;Half Baked;1998;США;comedy;6.1;Тамра Дэвис;comedy
a9c40d60-fb41-44d1-bddc-973c84aea8cc;Шерлок Гномс;SHERLOCK GNOMES;2018;Великобритания, США, Индия, Канада, Франция, Бельгия;family, adventures, for_child, fentezi, comedy;5.7;Джон Стивенсон;family, adventures, for_child, fentezi, comedy
29684969-c1fa-4281-a30c-8778d9da3f4f;Босиком по городу;Barefoot;2014;США;drama, melodrama, comedy;5.0;Эндрю Флеминг;drama, melodrama, comedy
5891f097-9e57-4e20-94b2-0f4d403ce496;Кинг Конг;King Kong;2005;Новая Зеландия, США, Германия;drama, melodrama, action, adventures, fentezi;7.6;Питер Джексон;drama, melodrama, action, adventures, fentezi
957c9f35-6402-4edb-821f-3e2fbdd488be;Анна Франк. Параллельные истории;AnneFrank - Parallel Stories;2019;Италия;drama, documentary;7.3;Анна Миготто;drama, documentary
1bc584382b5793428ee10;Столетний старик, который вылез в окно и исчез;Hundraåringen som klev ut genom fönstret och försvann;2013;Швеция, Великобритания, Франция, Испания, Россия;adventures, comedy;5.0;Феликс Хернгрен;adventures, comedy
7bd465de-f417-4b80-bcdc-eab57516cfb1;Поиск;Searching;2018;США;detective, drama, thriller;4.17;Аниш Чаганти;detective, drama, thriller
d0ee036b-dd63-4199-ac60-b7bb7a3c86c0;Маленькие чудовища;Little Monsters;2019;Великобритания, Австралия, США;horror, comedy;5.9;Абе Форсайт;horror, comedy
566595f12291d607f7b4a;Монах и бес;Monah i bes;2016;Россия;fantasy, fentezi, comedy;4.25;Николай Досталь;fantasy, fentezi, comedy
6cd24dc7-f9e3-4bdf-acaa-3e748340d8b2;Большой собачий побег;Ozzy;2016;Испания;family, adventures, for_child, comedy;5.0;Альберто Родригез;family, adventures, for_child, comedy
76110fa7-ccfe-4b02-b2a9-96dd790bcbdb;Образцовый самец;Zoolander;2001;Германия, США;comedy;6.0;Бен Стиллер;comedy
6ea9f2cd-185a-4d39-9f4d-8a320457ba3a;Мотылёк (Россия);Motylyok;2017;Россия;drama, action;3.0;Константин Худяков;drama, action
7af84786-9795-46a0-84c4-42276c436b07;День мертвецов: Злая кровь;Day of the Dead: Bloodline;2018;США;horror;4.2;Гектор Эрнандес;horror
64f790b3-6645-4a86-8440-7e94d1d51518;Няня;Turning, The;2020;Великобритания, Ирландия, Канада, США, Индия;drama, horror;;Флория Сиджизмонди;drama, horror
2796fc57-2f6b-4efc-b852-bb527c0a0277;Спящая красавица;Spyaschaya krasavica;1958;США;family, for_child;8.0;Клайд Джероними;family, for_child
f8dae0b6-f472-4718-b0f1-51a5fb897935;Осторожно, кенгуру!;Die Känguru-Chroniken;2020;Германия;comedy;5.2;Д. Леви;comedy
84732989-2ff0-4e6d-975d-cddb7b200087;Зоология;Zoology;2016;Россия, Германия, Франция;drama, fantasy;6.1;Иван Твердовский;drama, fantasy
c41baabd-4298-4d63-af60-04d6c1be1bb0;Здравствуй, папа, Новый год;Daddy's Home;2015;США;comedy;6.3;Шон Андерс;comedy
0b7e892d-f690-4781-a3ae-52e3ba81b456;Октагон: боец против рестлера;Cagefighter: Worlds Colided;2020;Великобритания;action;5.0;Джесси Кинонес;action
588a67ff-a88a-47bf-9305-8ef0ab6f7ff1;Мадам;Madame;2017;Франция;drama;6.5;Аманда Штерс;drama
4613c01c-74ac-4e27-84ab-b116f1918a05;Радости и печали маленького  лорда;Radosti i pechali malenkogo lorda;2002;Россия;family;7.8;Иван Попов;family
ceca64de-5c4b-4f64-988f-b76d95c62b0f;Между нами горы;Mountain Between Us, The;2017;США;drama, melodrama, thriller, action, adventures;4.0;Хани Абу-Ассад;drama, melodrama, thriller, action, adventures
e262d8ec-c9c4-4fb6-89f3-44bb41a4b344;Быть Харви Вайнштейном;Untouchable;2019;Великобритания;documentary;5.0;Урсула Макфарлейн;documentary
8598e5c4-1458-4519-9b09-61b79c1b3a8a;Охотники за привидениями 2;null;1989;США;action, fantasy, comedy;7.6;Айван Райтман;action, fantasy, comedy
f1f3a75f-1ad8-4d14-9db7-776767250985;Последняя смена;The Last Shift;2020;США;drama, comedy;5.5;Эндрю Кон;drama, comedy
29b74723-f37b-4ffd-890f-204c039a4791;Джек Стоун;null;2015;США;action;5.0;Джон Лойд;action
ac6b89f1-90cf-4f45-b6e9-1ab798ae22a4;Техасская резня бензопилой: Кожаное лицо;Leatherface;2017;США;thriller, horror;5.2;Александр Бустильо;thriller, horror
7fa165c2-df00-4cf9-902e-734fdebed47b;Повелитель драконов;Dragon Rider;2020;Германия;family, adventures, for_child;6.3;Томер Ешед;family, adventures, for_child
99845f8c-4f5f-46e1-a6d5-b24066c78edd;Венецианские львы;Leoni;2015;Италия;comedy;5.9;Пьетро Паролин;comedy
8884fcf3-9bb3-4eb8-b008-57edfa4a7ba8;Отвязные приключения в Лондоне;Lost in London;2017;США, Великобритания;drama, comedy;;Вуди Харрельсон;drama, comedy
6714ff47-9673-416c-a3af-ce07a1e92345;В одну сторону;ONE WAY;2006;Германия;thriller;5.0;Рето Салимбени;thriller
d0dbea06-baac-45c4-a3d1-9466da1e5387;Титаник;Titanic;1997;США, Мексика, Австралия, Канада;drama, melodrama;4.33;Джеймс Кэмерон;drama, melodrama
3a8f0fce-3ad7-4e6b-a815-f0e124e1e3b1;Дамбо;Dambo;1941;США;family, for_child;7.8;Сэмюэл Армстронг;family, for_child
fdd430d2-de28-4deb-aca6-90388656e313;Милашка;SWEETEST THING, THE;2002;США;melodrama, comedy;6.1;Роджер Камбл;melodrama, comedy
24849a87-1436-406c-b047-30684ce92aef;Назад в будущее 2;Back To The Future II;1989;США;action, fantasy, family, adventures, for_child, comedy;8.3;Роберт Земекис;action, fantasy, family, adventures, for_child, comedy
920e3a0e-644d-4907-b724-d1f941c135a3;Пережить Рождество;Surviving Christmas;2004;США;melodrama, comedy;6.7;Майк Митчелл;melodrama, comedy
a77f2174d13bf2d14dd37;Заговорщица;The Conspirator;2010;США;detective, drama;5.0;Роберт Редфорд;detective, drama
fda858ec-b1e2-46cf-887a-8b9c5c878c15;Отель Эдельвейс;Gotel Edelveys;2019;Украина;comedy;0.0;Юрий Рудый;comedy
106f1af1-6967-4404-8052-1d352e9ab4dc;Дюна;DUNE;1984;США, Мексика;action, fantasy;;Дэвид Линч;action, fantasy
ba1c7568-81f1-4076-b34c-c549b31696f2;Таинственный сад;Secret Garden;2020;Великобритания, США, Франция;family, adventures, fentezi;5.8;Марк Манден;family, adventures, fentezi
bfd79154-3cc6-4cfc-9806-bd52d59ca21e;Вечность между нами;Endless;2020;США;drama, melodrama, fentezi;5.6;Скотт Спир;drama, melodrama, fentezi
8204fa53-fa09-4f0b-9f9b-be50d0d051b9;Компаньон;Associate, The;1996;США;comedy;7.2;Дональд Питри;comedy
a62af825-f9f9-46ef-a62b-29f1cd22a7bf;Наследники 3;Dambo;2019;США;family, adventures;6.3;Кенни Ортега;family, adventures
7285a847-2722-4fb7-8493-502bc13ace85;Нимфоманка. Фильм второй;NYMPHOMANIAC (ЧАСТЬ 2);2013;Дания, Германия, Франция, Бельгия;drama;6.8;Ларс фон Триер;drama
db467cd5-d752-416d-afec-159f2035f784;Урфин Джюс и его деревянные солдаты;Urfin Dzhyus i ego derevyannye soldaty;2017;Россия;family, adventures, for_child, fentezi;5.6;Д. Шмидт;family, adventures, for_child, fentezi
18c6f73cf2f1416ea0c46;Близость;Closer;2004;США, Великобритания;drama, melodrama;;Майк Николс;drama, melodrama
90a82c85-6e3e-475f-86f5-ce946a8a0843;Приключения Реми;Rémi sans famille;2018;Франция;melodrama, adventures;;Антуан Блоссье;melodrama, adventures
0c6c2130-9c5e-4646-b34a-3fb964af64b1;Экстирпация;Excision;2012;США;drama, horror;6.0;Ричард Бейтс мл.;drama, horror
b3c76e38-a50b-416f-816f-1b0d0b24986f;Москиты;null;2017;США;documentary;0.0;Сью Рунард;documentary
bc2e68a8-8118-4ee6-94f9-2cfe806bbc7d;Пандемия;Pandemic;2016;США;thriller, horror, action, fantasy;;Джон Суитц;thriller, horror, action, fantasy
f4ec8184-7688-4b6a-8c63-0d4e5ed68ea1;Укрась прощальное утро цветами обещания;Sayonara no asa ni yakusoku no hana o kazarô;2018;Япония;family, for_child;7.9;Мари Окада;family, for_child
939f8282-a78f-4615-91c7-c350288471e0;Проклятие Лауры.Завещание;The Call;2020;США;horror;4.2;Тимоти Вудворд мл.;horror
b49ad11e-b82b-41d8-9557-d5e80fe161a7;Разлом времени;Curvature;2017;США;thriller, fantasy;4.8;Диего Халливис;thriller, fantasy
c81e3e54-5dfa-4acc-9573-66c89a8e211f;Нью-Йорк, Нью-Йорк;Synecdoche, New York;2008;США;drama, comedy;7.0;Чарли Кауфман;drama, comedy
1c502248-b323-4521-9132-1321d0f5a8f0;Рождественский коттедж;Christmas Cottage;2007;США, Канада;drama, biography;;Майкл Кампус;drama, biography
720590f7-bdc0-4fdc-b10d-3548ae4fd4f3;Стив Джобс;Steve Jobs;2015;Великобритания, США;drama;6.7;Дэнни Бойл;drama
a5ca819d-9f07-42e6-a307-8b10585718b4;Хот-дог;null;2018;Германия;action, comedy;3.0;Торстен Кюнстлер;action, comedy
bfaceb55-ec81-461c-af2f-f3d325cc8bdd;Абориген;Aborigen;1988;СССР;drama;7.7;Елена Николаева;drama
76a77b4f-b617-41ff-8432-413a2ba09bfe;Лайф;Life;2015;Великобритания, Германия;drama;6.0;Антон Корбейн;drama
4ac569ef1428f6195b9ef;Кекс в большом городе;The Sweeter Side of Life;2013;США;drama, melodrama, comedy;3.5;Майкл Дамиан;drama, melodrama, comedy
ea38e494e82c6737c3ee3;Одинокий мужчина;A Single Man;2009;США;drama;4.2;Том Форд;drama
8c7ea2fb-09bb-4456-bc65-048c71ba473b;Белый, белый день (субтитры);Hvítur, hvítur dagur;2019;Исландия, Дания, Швеция;drama;6.8;Хлинюр Палмасон;drama
4b48c5f9-3d12-443a-9127-17efd756772c;Суши-girl;The Ramen Girl;2008;США, Япония;melodrama, comedy;6.7;Робер Аллан Акерман;melodrama, comedy
a5f70a0d-fc0a-4220-a630-a81979397cbe;Разорванный круг;null;1987;СССР;detective;7.1;Вениамин Дорман;detective
c03da99d-7219-4bff-94b8-423a11c25b82;Призрак;Prizrak;2015;Россия;fantasy, family, comedy;7.0;Александр Войтинский;fantasy, family, comedy
803d7ae6-35c2-4934-a24d-eb96d1b71278;Уцелевшая;Survivor;2015;США;thriller, action;;Джеймс МакТиг;thriller, action
0cf41e7c-5ff5-4945-a891-726368029ccd;Руки-ноги за любовь;Bruke and Hare;2011;Великобритания;thriller, comedy;6.4;Джон Лэндис;thriller, comedy
adbff68486af2b22befac;Доктор Дулиттл 2;Doctor Dolittle 2;2001;США;family, comedy;6.0;Стив Карр;family, comedy
98a40206-d739-4b6c-8c6e-9dfe179fa690;Побеждая время;Hours;2014;США;drama, thriller;5.0;Эрик Хайссерер;drama, thriller
fb314bfc-b8ef-477a-96ed-93c66eea3f86;Час пик;Chas pik;2006;Россия;drama;6.9;Олег Фесенко;drama
ed1ba166-42b5-469c-ba94-25e1e27e03df;Ковбои против пришельцев;Cowboys & Aliens;2011;США;thriller, action, fantasy;5.9;Джон Фавро;thriller, action, fantasy
ae9b3574-2410-4571-adaf-a33d2f76e7d6;Госпожа Бовари;Madame Bovary;2014;Германия, Бельгия, США;drama;;Софи Бартез;drama
